"caseid","casestr","year","config","veh_no","veh_year","veh_make","veh_model","veh_wt","veh_plane","veh_severity","front_ab","edr_cdc","edr_deploy","edr_speed","edr_dV_long","event_no","sw_deploy"
"768014543","2011-12-051","2011","Object off road",1,2011,"CHEVROLET","MALIBU (1997+)","1552","Top","Moderate","Deployed during crash (as a result of impact)","Event# 1 52FDEW02","Deployment",NA,-18.98,1,"Deployed"
"768014544","2011-12-052","2011","Angle/sideswipe",2,2008,"PONTIAC","G6","1507","Right Side","Moderate","Not deployed","Event# 1 02RYAW02","Non Deployment",35,-4.74,1,"Not deployed"
"768014545","2011-12-053","2011","Object off road",1,2006,"PONTIAC","GRAND PRIX (FWD)","1577","Front","Unknown","Not deployed","Event# 1 12FREE09","Non Deployment",11,-0.44,1,"Not deployed"
"768014546","2011-12-054","2011","Object off road",1,2008,"CHEVROLET","C, K, R, V-SERIES PICKUP","2380","Front","Minor","Not deployed","Event# 1 12FYEW99","Non Deployment",36,-17.91,1,"Not deployed"
"768015324","2011-12-244","2011","Object off road",1,2008,"SATURN","VUE","1735","Front","Moderate","Deployed during crash (as a result of impact)","Event# 3 12FYEN02","Deployment",NA,-27.07,3,"Deployed"
"773015015","2011-48-189","2011","Object off road",1,2005,"CHEVROLET","MALIBU (1997+)","1573","Front","Moderate","Not deployed","Event# 3 09LFWN01","Non Deployment",35,-2.03,3,"Not deployed"
"773015018","2011-48-192","2011","Angle/sideswipe",1,2010,"MERCURY","MARQUIS/MONTEREY","1913","Front","Moderate","Not deployed","Event# 1 12FLEE03","Non Deployment",NA,-4.58,1,"Not deployed"
"770016056","2011-43-081","2011","Angle/sideswipe",2,2002,"SATURN","SL","1067","Front","Moderate","Not deployed","Event# 1 11FLEE01","Non Deployment",14,-7.46,1,"Not deployed"
"770016712","2011-43-253","2011","Angle/sideswipe",1,2010,"LINCOLN","MKS","1872","Left Side","Moderate","Deployed during crash (as a result of impact)","Event# 2 10LFEW02","Deployment",11,-1.44,2,"Deployed"
"773015035","2011-48-195","2011","Object off road",1,2004,"FORD","MUSTANG/MUSTANG II","1449","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FDEW01","Deployment",NA,-15.21,1,"Deployed"
"182015004","2011-12-161","2011","Angle/sideswipe",1,2010,"CHEVROLET","IMPALA/CAPRICE","1613","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 01FDEW02","Deployment",7,-19.24,1,"Deployed"
"774015152","2011-49-126","2011","Angle/sideswipe",1,2004,"OLDSMOBILE","ALERO","1375","Right Side","Moderate","Not deployed","Event# 1 05RZEW03","Non Deployment",7,0,1,"Not deployed"
"774015153","2011-49-127","2011","Object off road",1,2008,"CHEVROLET","MALIBU (1997+)","1602","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 11FDEW03","Deployment",70,0,1,"Deployed"
"530014017","2011-13-045","2011","Rollover",1,2006,"FORD","FUSION","1407","Top","Moderate","Deployed during crash (as a result of impact)","Event# 1 00TYDO03","Non Deployment",42,-10.34,1,"Deployed"
"655016212","2011-43-112","2011","Object off road",1,2011,"DODGE","CHALLENGER ('08+)","1852","Top","Severe","Deployed during crash (as a result of impact)","Event# 3 99B99999","Deployment",105,-6.8,3,"Deployed"
"126014658","2011-11-047","2011","Angle/sideswipe",1,2009,"CHEVROLET","MALIBU (1997+)","1569","Right Side","Moderate","Not deployed","Event# 1 02RYEW03","Deployment",9,-6.1,1,"Not deployed"
"773015078","2011-48-206","2011","Angle/sideswipe",2,2003,"GMC","FULLSIZE JIMMY/YUKON","2235","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 01FZEW01","Deployment",32,-8.06,1,"Deployed"
"770016735","2011-43-261","2011","Rear end",1,2011,"CHEVROLET","EQUINOX","1706","Front","Minor","Not deployed","Event# 1 99F99999","Non Deployment",17,-7.5,1,"Not deployed"
"126014640","2011-11-044","2011","Object off road",1,2003,"PONTIAC","J2000/SUNBIRD/SUNFIRE","1257","Front","Unknown","Deployed during crash (as a result of impact)","Event# 1 12FDEW02","Deployment",29,-23.7,1,"Deployed"
"774014571","2011-49-034","2011","Object off road",1,2003,"CHEVROLET","TRAILBLAZER (2003+)","2056","Front","Moderate","Not deployed","Event# 1 00UFDW01","Non Deployment",29,-14.26,1,"Not deployed"
"774014572","2011-49-035","2011","Angle/sideswipe",3,2003,"FORD","MUSTANG/MUSTANG II","1455","Front","Moderate","Deployed during crash (as a result of impact)","Event# 2 71FDEW02","Deployment",NA,-21.32,2,"Deployed"
"530013817","2011-13-010","2011","Angle/sideswipe",1,2004,"OLDSMOBILE","ALERO","1368","Left Side","Unknown","Deployed during crash (as a result of impact)","Event# 1 71LFEW04","Deployment",7,-22.82,1,"Deployed"
"774014912","2011-49-091","2011","Angle/sideswipe",3,2009,"SATURN","AURA","1598","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 82FZEW01","Deployment",28,-8.81,1,"Deployed"
"774015071","2011-49-113","2011","Angle/sideswipe",3,2010,"CHEVROLET","HHR","1476","Front","Unknown","Deployed during crash (as a result of impact)","Event# 2 11FLE999","Deployment",11,-8.81,2,"Deployed"
"775015141","2011-72-076","2011","Object off road",1,2002,"PONTIAC","BONNEVILLE/CATALINA/PARISIENNE","1674","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FDEW02","Deployment",17,-15.8,1,"Deployed"
"679013225","2011-03-039","2011","Angle/sideswipe",1,2002,"CHEVROLET","TRAILBLAZER (2003+)","2099","Unknown","Unknown","Not deployed","Event# 1 99999999","Non Deployment",NA,-5.27,1,"Not deployed"
"686015933","2011-43-051","2011","Angle/sideswipe",2,2010,"FORD","FUSION","1490","Front","Severe","Deployed during crash (as a result of impact)","Event# 1 12FDEW02","Deployment",56,-23.46,1,"Deployed"
"686015874","2011-43-040","2011","Rear end",1,2006,"CHEVROLET","IMPALA/CAPRICE","1630","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FDEW01","Deployment",0,-21.38,1,"Deployed"
"717016493","2011-43-188","2011","Angle/sideswipe",1,2007,"CHEVROLET","C, K, R, V-SERIES PICKUP","2388","Right Side","Moderate","Not deployed","Event# 1 03RDEW02","Non Deployment",45,-7,1,"Not deployed"
"748013990","2011-41-025","2011","Angle/sideswipe",1,2003,"CHEVROLET","C, K, R, V-SERIES PICKUP","2106","Front","Severe","Deployed during crash (as a result of impact)","Event# 1 11FDEW03","Deployment",40,-14.26,1,"Deployed"
"775014820","2011-72-025","2011","Rear end",1,2010,"FORD","EDGE","2226","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FDEW02","Deployment",49,-19.34,1,"Deployed"
"775014901","2011-72-038","2011","Angle/sideswipe",2,2007,"SATURN","ION","1270","Front","Unknown","Not deployed","Event# 1 12FLEE06","Non Deployment",0,-3.95,1,"Not deployed"
"768015283","2011-12-235","2011","Rear end",1,2009,"CHEVROLET","HHR","1431","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FREE06","Deployment",37,-11.52,1,"Deployed"
"768015286","2011-12-238","2011","Rear end",1,2003,"BUICK","CENTURY","1521","Front","Moderate","Not deployed","Event# 1 12FDEW01","Non Deployment",32,-13.16,1,"Not deployed"
"768015304","2011-12-240","2011","Rollover",1,2003,"PONTIAC","GRAND AM","1413","Top","Moderate","Not deployed","Event# 1 20TDDO03","Non Deployment",13,-0.44,1,"Not deployed"
"768015305","2011-12-241","2011","Object on road",1,2011,"CHEVROLET","MALIBU (1997+)","1549","Front","Unknown","Not deployed","Event# 1 12FZEW01","Non Deployment",76,-2.03,1,"Not deployed"
"777014237","2011-73-004","2011","Angle/sideswipe",2,2004,"CHEVROLET","C, K, R, V-SERIES PICKUP","1940","Right Side","Unknown","Not deployed","Event# 1 02RDEW03","Non Deployment",17,-9.3,1,"Not deployed"
"770015813","2011-43-025","2011","Object off road",1,2007,"CHEVROLET","MALIBU (1997+)","1416","Front","Unknown","Deployed during crash (as a result of impact)","Event# 1 01FREE01","Deployment",NA,-22.36,1,"Deployed"
"777014300","2011-73-011","2011","Angle/sideswipe",1,2004,"CHEVROLET","IMPALA/CAPRICE","1555","Front","Moderate","Not deployed","Event# 1 11FDEW01","Non Deployment",31,-13.64,1,"Not deployed"
"770016114","2011-43-094","2011","Head-on",1,2004,"FORD","MUSTANG/MUSTANG II","1489","Front","Moderate","Deployed during crash (as a result of impact)","Event# 3 12FDEW02","Deployment",NA,-2.48,3,"Deployed"
"717016496","2011-43-191","2011","Angle/sideswipe",1,2011,"CHEVROLET","CRUZE","1407","Left Side","Moderate","Not deployed","Event# 1 10LPEW02","Deployment",17,-4.3,1,"Not deployed"
"717016516","2011-43-198","2011","Angle/sideswipe",1,2003,"PONTIAC","GRAND AM","1413","Left Side","Moderate","Not deployed","Event# 1 09LZEW01","Non Deployment",4,-0.44,1,"Not deployed"
"719016435","2011-43-169","2011","Angle/sideswipe",2,2008,"DODGE","CALIBER","1345","Left Side","Moderate","Not deployed","Event# 1 99L99999","Non Deployment",41,-11.52,1,"Not deployed"
"775015341","2011-72-108","2011","Angle/sideswipe",1,2010,"DODGE","AVENGER ('08+)","1590","Front","Severe","Deployed during crash (as a result of impact)","Event# 1 01FDEW03","Deployment",82,-38.3,1,"Deployed"
"775015341","2011-72-108","2011","Angle/sideswipe",2,2008,"CHEVROLET","IMPALA/CAPRICE","1651","Left Side","Severe","Deployed during crash (as a result of impact)","Event# 1 10LFEW04","Deployment",32,-26.37,1,"Deployed"
"768014923","2011-12-139","2011","Angle/sideswipe",2,2004,"PONTIAC","GRAND PRIX (FWD)","1577","Left Side","Moderate","Deployed during crash (as a result of impact)","Event# 1 12LDAW02","Deployment",34,-5.7,1,"Deployed"
"768014924","2011-12-140","2011","Angle/sideswipe",2,2010,"CADILLAC","CTS","1751","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FDEW01","Deployment",29,-15.5,1,"Deployed"
"777015040","2011-73-112","2011","Angle/sideswipe",1,2005,"BUICK","CENTURY","1516","Front","Moderate","Not deployed","Event# 1 09FLEE01","Non Deployment",7,0,1,"Not deployed"
"126014797","2011-11-083","2011","Angle/sideswipe",1,2002,"SATURN","LS/ LS1/ LS2/L100/L200/L300","1074","Left Side","Moderate","Not deployed","Event# 1 09LPAW02","Non Deployment",27,-5.27,1,"Not deployed"
"126014799","2011-11-085","2011","Angle/sideswipe",2,2011,"FORD","ESCAPE","1466","Left Side","Moderate","Not deployed","Event# 1 09LYEW03","Deployment",42,-8.59,1,"Not deployed"
"126015060","2011-11-138","2011","Angle/sideswipe",1,2006,"PONTIAC","GRAND PRIX (FWD)","1577","Left Side","Moderate","Deployed during crash (as a result of impact)","Event# 1 10LYEW02","Deployment",11,-8.78,1,"Deployed"
"773014438","2011-48-046","2011","Angle/sideswipe",2,2007,"CHEVROLET","IMPALA/CAPRICE","1648","Right Side","Minor","Not deployed","Event# 1 12RFEW01","Non Deployment",22,-5.7,1,"Not deployed"
"126015077","2011-11-140","2011","Head-on",1,2008,"CHEVROLET","HHR","1431","Front","Moderate","Deployed during crash (as a result of impact)","Event# 2 12FYEW02","Deployment",42,-21.01,2,"Deployed"
"773014455","2011-48-048","2011","Rear end",1,2010,"CHEVROLET","COBALT","1272","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FYEW02","Deployment",41,-18.98,1,"Deployed"
"773014477","2011-48-053","2011","Angle/sideswipe",2,2003,"CHEVROLET","C, K, R, V-SERIES PICKUP","2108","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 11FZEW02","Deployment",35,-7.44,1,"Deployed"
"126015200","2011-11-171","2011","Angle/sideswipe",3,2008,"PONTIAC","GRAND PRIX (FWD)","1577","Left Side","Minor","Deployed during crash (as a result of impact)","Event# 2 09LYEW01","Deployment",49,-6.14,2,"Deployed"
"175014295","2011-06-051","2011","Angle/sideswipe",2,2002,"FORD","EXPLORER/BRONCO ii/BRONCO (-77)","1964","Right Side","Moderate","Not deployed","Event# 1 01RZES02","Non Deployment",NA,-0.18,1,"Not deployed"
"777014539","2011-73-032","2011","Angle/sideswipe",1,2009,"CHEVROLET","MALIBU (1997+)","1577","Left Side","Moderate","Deployed during crash (as a result of impact)","Event# 1 70LFEW03","Deployment",12,-11.52,1,"Deployed"
"771015280","2011-45-186","2011","Angle/sideswipe",2,2009,"CADILLAC","CTS","1751","Front","Moderate","Not deployed","Event# 1 12FDEW01","Non Deployment",14,-9.69,1,"Not deployed"
"760014533","2011-02-112","2011","Head-on",2,2004,"FORD","ESCAPE","1518","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 01FDEW01","Deployment",NA,-8.68,1,"Deployed"
"779015006","2011-75-041","2011","Rear end",1,2003,"CHEVROLET","MALIBU (1997+)","1390","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FDEW01","Deployment",14,-10.53,1,"Deployed"
"762014323","2011-08-097","2011","Angle/sideswipe",1,2009,"CHEVROLET","IMPALA/CAPRICE","1630","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FDEW02","Deployment",40,-21.38,1,"Deployed"
"762014523","2011-08-125","2011","Angle/sideswipe",1,2005,"PONTIAC","GRAND PRIX (FWD)","1625","Front","Minor","Deployed during crash (as a result of impact)","Event# 1 12FRWN03","Deployment",8,-12.29,1,"Deployed"
"764013444","2011-05-028","2011","Angle/sideswipe",2,2007,"SATURN","AURA","1654","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FREE04","Deployment",NA,-10.17,1,"Deployed"
"773014235","2011-48-001","2011","Rear end",2,2010,"CHEVROLET","C, K, R, V-SERIES PICKUP","2329","Front","Moderate","Not deployed","Event# 1 06BREW01","Non Deployment",6,-7.46,1,"Not deployed"
"766014936","2011-09-075","2011","Angle/sideswipe",1,2010,"BUICK","LACROSSE","1844","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FDEW01","Deployment",24,-11.8,1,"Deployed"
"770016715","2011-43-256","2011","Head-on",1,2007,"CHEVROLET","MALIBU (1997+)","1416","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FDEW01","Deployment",0,-12.88,1,"Deployed"
"530014077","2011-13-055","2011","Angle/sideswipe",2,2010,"FORD","ESCAPE","1496","Front","Severe","Deployed during crash (as a result of impact)","Event# 1 81FDEW02","Deployment",49,-24.88,1,"Deployed"
"773014975","2011-48-181","2011","Head-on",2,2005,"GMC","JIMMY/TYPHOON/ENVOY","2053","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FDEW99","Non Deployment",17,-17.19,1,"Deployed"
"773014976","2011-48-182","2011","Angle/sideswipe",1,2011,"TOYOTA","CAMRY","1545","Front","Moderate","Not deployed","Event# 1 10FYEW01","Non Deployment",11,-2.8,1,"Not deployed"
"773014976","2011-48-182","2011","Angle/sideswipe",2,2004,"SATURN","ION","1252","Right Side","Moderate","Deployed during crash (as a result of impact)","Event# 4 12FDEW01","Deployment",24,-6.14,4,"Deployed"
"773014977","2011-48-183","2011","Object off road",1,2004,"MERCURY","MARQUIS/MONTEREY","1844","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FZEW99","Deployment",NA,-3.98,1,"Deployed"
"530014297","2011-13-083","2011","Head-on",1,2004,"CADILLAC","DEVILLE/FLEETWOOD","1804","Front","Moderate","Deployed during crash (as a result of impact)","Event# 2 12FLEN03","Deployment",43,-13.95,2,"Deployed"
"773015096","2011-48-209","2011","Object off road",1,2008,"CHEVROLET","IMPALA/CAPRICE","1648","Front","Unknown","Not deployed","Event# 1 99999999","Non Deployment",59,-4.99,1,"Not deployed"
"774014633","2011-49-047","2011","Angle/sideswipe",2,2011,"FORD","MUSTANG/MUSTANG II","1701","Left Side","Moderate","Deployed during crash (as a result of impact)","Event# 1 11L99999","Deployment",52,-9.22,1,"Deployed"
"762014823","2011-08-198","2011","Angle/sideswipe",2,2010,"CHEVROLET","COBALT","1239","Front","Moderate","Not deployed","Event# 3 12FRMW02","Non Deployment",29,-10.17,3,"Not deployed"
"779015126","2011-75-069","2011","Rollover",1,2009,"FORD","ESCAPE","1542","Top","Moderate","Not deployed","Event# 3 00TYDO03","Deployment",22,-12.55,3,"Not deployed"
"765014396","2011-04-106","2011","Rear end",1,2004,"CHEVROLET","CORVETTE","1459","Back","Moderate","Not deployed","Event# 1 06BYEW01","Non Deployment",14,-0.88,1,"Not deployed"
"765014415","2011-04-109","2011","Head-on",2,2003,"CHEVROLET","SUBURBAN ('50-'03)","2424","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 01FZEW01","Deployment",15,-7.75,1,"Deployed"
"768014683","2011-12-083","2011","Rear end",1,2009,"CHEVROLET","C, K, R, V-SERIES PICKUP","2401","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 12FDEW02","Deployment",NA,-13.27,1,"Deployed"
"768014685","2011-12-085","2011","Angle/sideswipe",1,2005,"CHEVROLET","IMPALA/CAPRICE","1572","Right Side","Moderate","Not deployed","Event# 1 83RFEE03","Non Deployment",12,-4.03,1,"Not deployed"
"768014687","2011-12-087","2011","Object off road",1,2003,"PONTIAC","GRAND AM","1413","Undercarriage","Moderate","Deployed during crash (as a result of impact)","Event# 1 00UFDW99","Deployment",55,-13.16,1,"Deployed"
"768014707","2011-12-092","2011","Angle/sideswipe",2,2005,"CHEVROLET","EQUINOX","1660","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 71FDEW02","Deployment",0,-14.04,1,"Deployed"
"768014723","2011-12-093","2011","Angle/sideswipe",2,2003,"CADILLAC","DEVILLE/FLEETWOOD","1804","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 82FDEW02","Deployment",30,-10.54,1,"Deployed"
"768015084","2011-12-181","2011","Head-on",2,2009,"CHEVROLET","HHR","1431","Left Side","Unknown","Deployed during crash (as a result of impact)","Event# 1 11LFEW03","Deployment",17,-12.88,1,"Deployed"
"782014507","2011-78-001","2011","Object off road",1,2007,"PONTIAC","G6","1317","Right Side","Moderate","Not deployed","Event# 1 03RDAW99","Non Deployment",37,-6.1,1,"Not deployed"
"768015205","2011-12-216","2011","Angle/sideswipe",2,2009,"CHEVROLET","MALIBU (1997+)","1549","Front","Moderate","Deployed during crash (as a result of impact)","Event# 1 11FDEW02","Deployment",45,-29.82,1,"Deployed"
"765013754","2011-04-016","2011","Angle/sideswipe",2,2008,"CHEVROLET","IMPALA/CAPRICE","1630","Front","Moderate","Not deployed","Event# 1 01FDEW01","Non Deployment",10,-10.69,1,"Not deployed"
"765014294","2011-04-086","2011","Angle/sideswipe",3,2011,"TOYOTA","CAMRY","1480","Left Side","Moderate","Deployed during crash (as a result of impact)","Event# 1 10LFEW99","Deployment",15,-19.3,1,"Deployed"
"765014514","2011-04-123","2011","Head-on",2,2008,"TOYOTA","YARIS","1050","Unknown","Minor","Not deployed","Event# 1 99999999","Non Deployment",3,-4.5,1,"Not deployed"
"774015373","2011-49-156","2011","Angle/sideswipe",2,2009,"TOYOTA","COROLLA","1258","Front","Moderate","Not deployed","Event# 1 12FZEW01","Non Deployment",25,-8.4,1,"Not deployed"
"768014507","2011-12-045","2011","Angle/sideswipe",1,2004,"CHEVROLET","CAVALIER","1188","Left Side","Moderate","Not deployed","Event# 1 10LYEW02","Non Deployment",2,-9.65,1,"Not deployed"
